deployment_project_reference,datacenter_reference,deployment_id,deployment_guid,receiver_manufacturer,receiver_model,receiver_serial_number,latitude,longitude,time,recovery_datetime_utc,array_name,receiver_reference_type,receiver_reference_id
V2LANG,OTN-Global,VR2LANG-F005-VR2W-110134-2,OTN-GlobalV2LANGVR2LANG-F005-VR2W-110134-2,VEMCO,VR2W,110134,-15.50657,12.02308,2014-06-08T14:45:00Z,2015-07-05T11:30:00Z,V2LANG,ManmadePlatform,V2LANG_F005
V2LANG,OTN-Global,V2LANG-F005-110134-4,OTN-GlobalV2LANGV2LANG-F005-110134-4,VEMCO,VR2W,110134,-15.50659,12.02299,2016-07-08T16:34:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_F005
V2LANG,OTN-Global,VR2LANG-BT010-VR2W-110162-3,OTN-GlobalV2LANGVR2LANG-BT010-VR2W-110162-3,VEMCO,VR2W,110162,-16.54423,11.65508,2015-07-17T14:00:00Z,2016-07-05T14:05:00Z,V2LANG,ManmadePlatform,V2LANG_BT010
V2LANG,OTN-Global,VR2LANG-F006-VR2W-110162-1,OTN-GlobalV2LANGVR2LANG-F006-VR2W-110162-1,VEMCO,VR2W,110162,-15.50655,12.01152,2013-09-24T13:48:00Z,2014-06-05T13:59:00Z,V2LANG,ManmadePlatform,V2LANG_F006
V2LANG,OTN-Global,VR2LANG-F006-VR2W-110162-2,OTN-GlobalV2LANGVR2LANG-F006-VR2W-110162-2,VEMCO,VR2W,110162,-15.50656,12.01153,2014-06-08T14:50:00Z,2015-07-05T14:19:00Z,V2LANG,ManmadePlatform,V2LANG_F006
V2LANG,OTN-Global,V2LANG-FN003-110162-4,OTN-GlobalV2LANGV2LANG-FN003-110162-4,VEMCO,VR2W,110162,-15.41791,12.01306,2016-07-08T13:54:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_FN003
V2LANG,OTN-Global,VR2LANG-BT005-VR2W-110163-3,OTN-GlobalV2LANGVR2LANG-BT005-VR2W-110163-3,VEMCO,VR2W,110163,-16.54416,11.77501,2015-07-18T08:17:00Z,2016-07-05T09:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT005
V2LANG,OTN-Global,VR2LANG-F001-VR2W-110163-2,OTN-GlobalV2LANGVR2LANG-F001-VR2W-110163-2,VEMCO,VR2W,110163,-15.44418,12.02469,2014-06-09T14:28:00Z,2015-07-04T10:35:00Z,V2LANG,ManmadePlatform,V2LANG_F001
V2LANG,OTN-Global,VR2LANG-F007-VR2W-110163-1,OTN-GlobalV2LANGVR2LANG-F007-VR2W-110163-1,VEMCO,VR2W,110163,-15.54844,12.01768,2013-09-24T18:57:00Z,2014-06-05T10:28:00Z,V2LANG,ManmadePlatform,V2LANG_F007
V2LANG,OTN-Global,V2LANG-EB002-110163-4,OTN-GlobalV2LANGV2LANG-EB002-110163-4,VEMCO,VR2W,110163,-15.6289,11.97968,2016-07-08T18:53:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_EB002
V2LANG,OTN-Global,VR2LANG-BT006-VR2W-110166-3,OTN-GlobalV2LANGVR2LANG-BT006-VR2W-110166-3,VEMCO,VR2W,110166,-16.54414,11.78633,2015-07-18T08:24:00Z,2016-07-05T09:20:00Z,V2LANG,ManmadePlatform,V2LANG_BT006
V2LANG,OTN-Global,VR2LANG-F002-VR2W-110166-2,OTN-GlobalV2LANGVR2LANG-F002-VR2W-110166-2,VEMCO,VR2W,110166,-15.4442,12.01339,2014-06-09T17:37:00Z,2015-07-04T17:00:00Z,V2LANG,ManmadePlatform,V2LANG_F002
V2LANG,OTN-Global,VR2LANG-F008-VR2W-110166-1,OTN-GlobalV2LANGVR2LANG-F008-VR2W-110166-1,VEMCO,VR2W,110166,-15.54839,12.00649,2013-09-24T19:06:00Z,2014-06-05T14:58:00Z,V2LANG,ManmadePlatform,V2LANG_F008
V2LANG,OTN-Global,V2LANG-FS002-110166-4,OTN-GlobalV2LANGV2LANG-FS002-110166-4,VEMCO,VR2W,110166,-15.60132,11.98756,2016-07-08T18:45:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_FS002
V2LANG,OTN-Global,VR2LANG-BT013-VR2W-110586-3,OTN-GlobalV2LANGVR2LANG-BT013-VR2W-110586-3,VEMCO,VR2W,110586,-16.6549,11.73738,2015-07-18T12:24:00Z,2016-07-05T13:25:00Z,V2LANG,ManmadePlatform,V2LANG_BT013
V2LANG,OTN-Global,VR2LANG-F009-VR2W-110586-1,OTN-GlobalV2LANGVR2LANG-F009-VR2W-110586-1,VEMCO,VR2W,110586,-15.5826,12.00841,2013-09-23T16:10:00Z,2014-06-02T16:30:00Z,V2LANG,ManmadePlatform,V2LANG_F009
V2LANG,OTN-Global,VR2LANG-F009-VR2W-110586-2,OTN-GlobalV2LANGVR2LANG-F009-VR2W-110586-2,VEMCO,VR2W,110586,-15.58263,12.00842,2014-06-08T12:00:00Z,2015-07-03T12:27:00Z,V2LANG,ManmadePlatform,V2LANG_F009
V2LANG,OTN-Global,VR2LANG-BT014-VR2W-112340-3,OTN-GlobalV2LANGVR2LANG-BT014-VR2W-112340-3,VEMCO,VR2W,112340,-16.65515,11.75995,2015-07-18T12:59:00Z,2016-07-05T12:50:00Z,V2LANG,ManmadePlatform,V2LANG_BT014
V2LANG,OTN-Global,VR2LANG-F010-VR2W-112340-1,OTN-GlobalV2LANGVR2LANG-F010-VR2W-112340-1,VEMCO,VR2W,112340,-15.58252,11.99721,2013-09-24T17:55:00Z,2014-06-02T17:20:00Z,V2LANG,ManmadePlatform,V2LANG_F010
V2LANG,OTN-Global,VR2LANG-F010-VR2W-112340-2,OTN-GlobalV2LANGVR2LANG-F010-VR2W-112340-2,VEMCO,VR2W,112340,-15.58251,11.99722,2014-06-08T12:10:00Z,2015-07-03T13:20:00Z,V2LANG,ManmadePlatform,V2LANG_F010
V2LANG,OTN-Global,VR2LANG-BT012-VR2W-112492-3,OTN-GlobalV2LANGVR2LANG-BT012-VR2W-112492-3,VEMCO,VR2W,112492,-16.60855,11.80082,2015-07-18T14:57:00Z,2016-07-05T10:34:00Z,V2LANG,ManmadePlatform,V2LANG_BT012
V2LANG,OTN-Global,VR2LANG-F008-VR2W-112492-2,OTN-GlobalV2LANGVR2LANG-F008-VR2W-112492-2,VEMCO,VR2W,112492,-15.5484,12.00653,2014-06-05T15:11:00Z,2015-07-03T14:39:00Z,V2LANG,ManmadePlatform,V2LANG_F008
V2LANG,OTN-Global,VR2LANG-FS001-VR2W-112492-1,OTN-GlobalV2LANGVR2LANG-FS001-VR2W-112492-1,VEMCO,VR2W,112492,-15.60129,11.99881,2013-09-23T16:23:00Z,2014-06-04T12:50:00Z,V2LANG,ManmadePlatform,V2LANG_FS001
V2LANG,OTN-Global,V2LANG-F004-112492-4,OTN-GlobalV2LANGV2LANG-F004-112492-4,VEMCO,VR2W,112492,-15.47154,12.0125,2016-07-08T13:01:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_F004
V2LANG,OTN-Global,VR2LANG-BT003-VR2W-112526-3,OTN-GlobalV2LANGVR2LANG-BT003-VR2W-112526-3,VEMCO,VR2W,112526,-16.54415,11.75228,2015-07-17T15:20:00Z,2016-07-05T18:15:00Z,V2LANG,ManmadePlatform,V2LANG_BT003
V2LANG,OTN-Global,VR2LANG-F001-VR2W-112526-1,OTN-GlobalV2LANGVR2LANG-F001-VR2W-112526-1,VEMCO,VR2W,112526,-15.4442,12.02468,2013-09-24T14:33:00Z,2014-06-09T14:19:00Z,V2LANG,ManmadePlatform,V2LANG_F001
V2LANG,OTN-Global,VR2LANG-FN003-VR2W-112526-2,OTN-GlobalV2LANGVR2LANG-FN003-VR2W-112526-2,VEMCO,VR2W,112526,-15.41791,12.01303,2014-06-12T15:22:00Z,2015-07-04T14:32:00Z,V2LANG,ManmadePlatform,V2LANG_FN003
V2LANG,OTN-Global,V2LANG-FS001-112526-4,OTN-GlobalV2LANGV2LANG-FS001-112526-4,VEMCO,VR2W,112526,-15.60129,11.99881,2016-07-08T18:39:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_FS001
V2LANG,OTN-Global,VR2LANG-FS003-VR2W-112528-1,OTN-GlobalV2LANGVR2LANG-FS003-VR2W-112528-1,VEMCO,VR2W,112528,-15.60132,11.9764,2013-09-23T17:00:00Z,2014-06-02T15:35:00Z,V2LANG,ManmadePlatform,V2LANG_FS003
V2LANG,OTN-Global,VR2LANG-FS003-VR2W-112528-2,OTN-GlobalV2LANGVR2LANG-FS003-VR2W-112528-2,VEMCO,VR2W,112528,-15.60122,11.97637,2014-06-04T12:40:00Z,2015-07-03T10:34:00Z,V2LANG,ManmadePlatform,V2LANG_FS003
V2LANG,OTN-Global,VR2LANG-TO001-VR2W-112528-3,OTN-GlobalV2LANGVR2LANG-TO001-VR2W-112528-3,VEMCO,VR2W,112528,-15.78804,11.84556,2015-07-19T10:05:00Z,2016-07-04T17:55:00Z,V2LANG,ManmadePlatform,V2LANG_TO001
V2LANG,OTN-Global,V2LANG-FN004-112528-4,OTN-GlobalV2LANGV2LANG-FN004-112528-4,VEMCO,VR2W,112528,-15.4179,12.00193,2016-07-08T14:03:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_FN004
V2LANG,OTN-Global,VR2LANG-BT011-VR2W-113573-3,OTN-GlobalV2LANGVR2LANG-BT011-VR2W-113573-3,VEMCO,VR2W,113573,-16.60854,11.73522,2015-07-18T11:43:00Z,2016-07-05T14:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT011
V2LANG,OTN-Global,VR2LANG-F007-VR2W-113573-2,OTN-GlobalV2LANGVR2LANG-F007-VR2W-113573-2,VEMCO,VR2W,113573,-15.54844,12.01763,2014-06-05T10:36:00Z,2015-07-03T15:43:00Z,V2LANG,ManmadePlatform,V2LANG_F007
V2LANG,OTN-Global,VR2LANG-FS002-VR2W-113573-1,OTN-GlobalV2LANGVR2LANG-FS002-VR2W-113573-1,VEMCO,VR2W,113573,-15.60132,11.98756,2013-09-23T16:30:00Z,2014-06-04T15:50:00Z,V2LANG,ManmadePlatform,V2LANG_FS002
V2LANG,OTN-Global,V2LANG-FN002-113573-4,OTN-GlobalV2LANGV2LANG-FN002-113573-4,VEMCO,VR2W,113573,-15.41788,12.02025,2016-07-08T13:47:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_FN002
V2LANG,OTN-Global,VR2LANG-EB001-VR2W-113576-1,OTN-GlobalV2LANGVR2LANG-EB001-VR2W-113576-1,VEMCO,VR2W,113576,-15.62945,11.9908,2013-09-24T18:18:00Z,2014-06-02T14:10:00Z,V2LANG,ManmadePlatform,V2LANG_EB001
V2LANG,OTN-Global,VR2LANG-EB001-VR2W-113576-2,OTN-GlobalV2LANGVR2LANG-EB001-VR2W-113576-2,VEMCO,VR2W,113576,-15.62948,11.99083,2014-06-04T12:01:00Z,2015-07-02T13:12:00Z,V2LANG,ManmadePlatform,V2LANG_EB001
V2LANG,OTN-Global,VR2LANG-TO002-VR2W-113576-3,OTN-GlobalV2LANGVR2LANG-TO002-VR2W-113576-3,VEMCO,VR2W,113576,-15.79807,11.84566,2015-07-16T20:25:00Z,2016-07-04T17:25:00Z,V2LANG,ManmadePlatform,V2LANG_TO002
V2LANG,OTN-Global,VR2LANG-EB002-VR2W-113577-1,OTN-GlobalV2LANGVR2LANG-EB002-VR2W-113577-1,VEMCO,VR2W,113577,-15.6289,11.97968,2013-09-24T18:34:00Z,2014-06-02T03:10:00Z,V2LANG,ManmadePlatform,V2LANG_EB002
V2LANG,OTN-Global,VR2LANG-EB002-VR2W-113577-2,OTN-GlobalV2LANGVR2LANG-EB002-VR2W-113577-2,VEMCO,VR2W,113577,-15.62894,11.97968,2014-06-04T11:55:00Z,2015-07-02T15:47:00Z,V2LANG,ManmadePlatform,V2LANG_EB002
V2LANG,OTN-Global,VR2LANG-TO003-VR2W-113577-3,OTN-GlobalV2LANGVR2LANG-TO003-VR2W-113577-3,VEMCO,VR2W,113577,-15.78881,11.83599,2015-07-16T19:40:00Z,2016-07-04T16:47:00Z,V2LANG,ManmadePlatform,V2LANG_TO003
V2LANG,OTN-Global,V2LANG-F002-113577-4,OTN-GlobalV2LANGV2LANG-F002-113577-4,VEMCO,VR2W,113577,-15.4442,12.01339,2016-07-08T13:10:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_F002
V2LANG,OTN-Global,VR2LANG-BT016-VR2W-113583-2,OTN-GlobalV2LANGVR2LANG-BT016-VR2W-113583-2,VEMCO,VR2W,113583,-16.65521,11.80136,2014-06-16T11:02:00Z,2015-07-18T14:10:00Z,V2LANG,ManmadePlatform,V2LANG_BT016
V2LANG,OTN-Global,VR2LANG-FS002-VR2W-113583-3,OTN-GlobalV2LANGVR2LANG-FS002-VR2W-113583-3,VEMCO,VR2W,113583,-15.60128,11.98753,2015-07-24T15:33:00Z,2016-06-25T14:30:00Z,V2LANG,ManmadePlatform,V2LANG_FS002
V2LANG,OTN-Global,VR2LANG-TO001-VR2W-113583-1,OTN-GlobalV2LANGVR2LANG-TO001-VR2W-113583-1,VEMCO,VR2W,113583,-15.78805,11.8456,2013-09-30T20:25:00Z,2014-06-13T10:33:00Z,V2LANG,ManmadePlatform,V2LANG_TO001
V2LANG,OTN-Global,V2LANG-BT016-113583-4,OTN-GlobalV2LANGV2LANG-BT016-113583-4,VEMCO,VR2W,113583,-16.65525,11.80135,2016-07-06T11:50:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT016
V2LANG,OTN-Global,VR2LANG-BT012-VR2W-113591-2,OTN-GlobalV2LANGVR2LANG-BT012-VR2W-113591-2,VEMCO,VR2W,113591,-16.60857,11.80082,2014-06-16T11:49:00Z,2015-07-18T14:50:00Z,V2LANG,ManmadePlatform,V2LANG_BT012
V2LANG,OTN-Global,VR2LANG-FN002-VR2W-113591-3,OTN-GlobalV2LANGVR2LANG-FN002-VR2W-113591-3,VEMCO,VR2W,113591,-15.41783,12.02028,2015-07-24T12:20:00Z,2016-06-27T15:00:00Z,V2LANG,ManmadePlatform,V2LANG_FN002
V2LANG,OTN-Global,VR2LANG-TO002-VR2W-113591-1,OTN-GlobalV2LANGVR2LANG-TO002-VR2W-113591-1,VEMCO,VR2W,113591,-15.79813,11.84564,2013-09-30T20:22:00Z,2014-06-13T12:14:00Z,V2LANG,ManmadePlatform,V2LANG_TO002
V2LANG,OTN-Global,V2LANG-BT002-113591-4,OTN-GlobalV2LANGV2LANG-BT002-113591-4,VEMCO,VR2W,113591,-16.54418,11.7409,2016-07-05T17:40:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT002
V2LANG,OTN-Global,VR2LANG-F010-VR2W-113595-3,OTN-GlobalV2LANGVR2LANG-F010-VR2W-113595-3,VEMCO,VR2W,113595,-15.58249,11.99719,2015-07-24T14:48:00Z,2016-07-04T13:27:00Z,V2LANG,ManmadePlatform,V2LANG_F010
V2LANG,OTN-Global,VR2LANG-TO003-VR2W-113595-1,OTN-GlobalV2LANGVR2LANG-TO003-VR2W-113595-1,VEMCO,VR2W,113595,-15.78877,11.83604,2013-09-30T20:20:00Z,2014-06-13T11:04:00Z,V2LANG,ManmadePlatform,V2LANG_TO003
V2LANG,OTN-Global,VR2LANG-TO003-VR2W-113595-2,OTN-GlobalV2LANGVR2LANG-TO003-VR2W-113595-2,VEMCO,VR2W,113595,-15.78879,11.83602,2014-06-13T18:53:00Z,2015-07-16T19:30:00Z,V2LANG,ManmadePlatform,V2LANG_TO003
V2LANG,OTN-Global,V2LANG-F008-113595-4,OTN-GlobalV2LANGV2LANG-F008-113595-4,VEMCO,VR2W,113595,-15.54839,12.00649,2016-07-08T17:06:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_F008
V2LANG,OTN-Global,VR2LANG-FN004-VR2W-113597-3,OTN-GlobalV2LANGVR2LANG-FN004-VR2W-113597-3,VEMCO,VR2W,113597,-15.41793,12.00197,2015-07-24T12:14:00Z,2016-06-27T13:10:00Z,V2LANG,ManmadePlatform,V2LANG_FN004
V2LANG,OTN-Global,VR2LANG-TO004-VR2W-113597-1,OTN-GlobalV2LANGVR2LANG-TO004-VR2W-113597-1,VEMCO,VR2W,113597,-15.79823,11.8363,2013-09-30T20:27:00Z,2014-06-13T11:32:00Z,V2LANG,ManmadePlatform,V2LANG_TO004
V2LANG,OTN-Global,VR2LANG-TO004-VR2W-113597-2,OTN-GlobalV2LANGVR2LANG-TO004-VR2W-113597-2,VEMCO,VR2W,113597,-15.79827,11.83628,2014-06-13T18:32:00Z,2015-07-16T19:12:00Z,V2LANG,ManmadePlatform,V2LANG_TO004
V2LANG,OTN-Global,V2LANG-BT004-113597-4,OTN-GlobalV2LANGV2LANG-BT004-113597-4,VEMCO,VR2W,113597,-16.54418,11.76357,2016-07-05T18:45:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT004
V2LANG,OTN-Global,VR2LANG-BT001-VR2W-113600-1,OTN-GlobalV2LANGVR2LANG-BT001-VR2W-113600-1,VEMCO,VR2W,113600,-16.54418333,11.72968333,2013-10-02T09:25:00Z,2014-06-15T15:07:00Z,V2LANG,ManmadePlatform,V2LANG_BT001
V2LANG,OTN-Global,VR2LANG-BT001-VR2W-113600-2,OTN-GlobalV2LANGVR2LANG-BT001-VR2W-113600-2,VEMCO,VR2W,113600,-16.54425,11.72969,2014-06-16T17:04:00Z,2015-07-17T13:55:00Z,V2LANG,ManmadePlatform,V2LANG_BT001
V2LANG,OTN-Global,VR2LANG-F003-VR2W-113600-3,OTN-GlobalV2LANGVR2LANG-F003-VR2W-113600-3,VEMCO,VR2W,113600,-15.47163,12.02589,2015-07-24T14:09:00Z,2016-06-26T16:35:00Z,V2LANG,ManmadePlatform,V2LANG_F003
V2LANG,OTN-Global,V2LANG-BT007-113600-4,OTN-GlobalV2LANGV2LANG-BT007-113600-4,VEMCO,VR2W,113600,-16.5442,11.79747,2016-07-06T09:43:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT007
V2LANG,OTN-Global,VR2LANG-BT002-VR2W-113606-1,OTN-GlobalV2LANGVR2LANG-BT002-VR2W-113606-1,VEMCO,VR2W,113606,-16.54418333,11.7409,2013-10-02T09:15:00Z,2014-06-15T14:15:00Z,V2LANG,ManmadePlatform,V2LANG_BT002
V2LANG,OTN-Global,VR2LANG-BT002-VR2W-113606-2,OTN-GlobalV2LANGVR2LANG-BT002-VR2W-113606-2,VEMCO,VR2W,113606,-16.54416,11.74096,2014-06-16T17:12:00Z,2015-07-17T14:40:00Z,V2LANG,ManmadePlatform,V2LANG_BT002
V2LANG,OTN-Global,VR2LANG-F002-VR2W-113606-3,OTN-GlobalV2LANGVR2LANG-F002-VR2W-113606-3,VEMCO,VR2W,113606,-15.4442,12.01344,2015-07-24T11:50:00Z,2016-06-26T12:30:00Z,V2LANG,ManmadePlatform,V2LANG_F002
V2LANG,OTN-Global,V2LANG-BT006-113606-4,OTN-GlobalV2LANGV2LANG-BT006-113606-4,VEMCO,VR2W,113606,-16.54417,11.78622,2016-07-06T09:20:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT006
V2LANG,OTN-Global,VR2LANG-BT003-VR2W-113608-1,OTN-GlobalV2LANGVR2LANG-BT003-VR2W-113608-1,VEMCO,VR2W,113608,-16.5442,11.7522,2013-10-02T10:58:00Z,2014-06-14T12:35:00Z,V2LANG,ManmadePlatform,V2LANG_BT003
V2LANG,OTN-Global,VR2LANG-BT003-VR2W-113608-2,OTN-GlobalV2LANGVR2LANG-BT003-VR2W-113608-2,VEMCO,VR2W,113608,-16.54415,11.75225,2014-06-16T17:18:00Z,2015-07-17T14:16:00Z,V2LANG,ManmadePlatform,V2LANG_BT003
V2LANG,OTN-Global,VR2LANG-FS001-VR2W-113608-3,OTN-GlobalV2LANGVR2LANG-FS001-VR2W-113608-3,VEMCO,VR2W,113608,-15.60137,11.99887,2015-07-24T15:27:00Z,2016-06-25T15:50:00Z,V2LANG,ManmadePlatform,V2LANG_FS001
V2LANG,OTN-Global,V2LANG-BT015-113608-4,OTN-GlobalV2LANGV2LANG-BT015-113608-4,VEMCO,VR2W,113608,-16.65515,11.78243,2016-07-06T12:16:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT015
V2LANG,OTN-Global,VR2LANG-BT004-VR2W-114717-1,OTN-GlobalV2LANGVR2LANG-BT004-VR2W-114717-1,VEMCO,VR2W,114717,-16.54418333,11.76356667,2013-10-02T11:10:00Z,2014-06-15T13:30:00Z,V2LANG,ManmadePlatform,V2LANG_BT004
V2LANG,OTN-Global,VR2LANG-BT004-VR2W-114717-2,OTN-GlobalV2LANGVR2LANG-BT004-VR2W-114717-2,VEMCO,VR2W,114717,-16.5442,11.76352,2014-06-16T17:23:00Z,2015-07-17T15:48:00Z,V2LANG,ManmadePlatform,V2LANG_BT004
V2LANG,OTN-Global,VR2LANG-F004-VR2W-114717-3,OTN-GlobalV2LANGVR2LANG-F004-VR2W-114717-3,VEMCO,VR2W,114717,-15.47165,12.01246,2015-07-24T15:15:00Z,2016-06-26T17:20:00Z,V2LANG,ManmadePlatform,V2LANG_F004
V2LANG,OTN-Global,V2LANG-BT008-114717-4,OTN-GlobalV2LANGV2LANG-BT008-114717-4,VEMCO,VR2W,114717,-16.54418,11.80493,2016-07-06T10:05:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT008
V2LANG,OTN-Global,VR2LANG-BT005-VR2W-114718-1,OTN-GlobalV2LANGVR2LANG-BT005-VR2W-114718-1,VEMCO,VR2W,114718,-16.5442,11.77493333,2013-10-02T11:45:00Z,2014-06-15T12:53:00Z,V2LANG,ManmadePlatform,V2LANG_BT005
V2LANG,OTN-Global,VR2LANG-BT005-VR2W-114718-2,OTN-GlobalV2LANGVR2LANG-BT005-VR2W-114718-2,VEMCO,VR2W,114718,-16.54419,11.77494,2014-06-16T17:27:00Z,2015-07-17T16:23:00Z,V2LANG,ManmadePlatform,V2LANG_BT005
V2LANG,OTN-Global,VR2LANG-F001-VR2W-114718-3,OTN-GlobalV2LANGVR2LANG-F001-VR2W-114718-3,VEMCO,VR2W,114718,-15.44418,12.02463,2015-07-24T11:45:00Z,2016-05-30T15:00:00Z,V2LANG,ManmadePlatform,V2LANG_F001
V2LANG,OTN-Global,V2LANG-BT005-114718-4,OTN-GlobalV2LANGV2LANG-BT005-114718-4,VEMCO,VR2W,114718,-16.5442,11.77493,2016-07-06T09:00:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT005
V2LANG,OTN-Global,VR2LANG-BT006-VR2W-119080-1,OTN-GlobalV2LANGVR2LANG-BT006-VR2W-119080-1,VEMCO,VR2W,119080,-16.54416667,11.78621667,2013-10-02T11:55:00Z,2014-06-15T12:10:00Z,V2LANG,ManmadePlatform,V2LANG_BT006
V2LANG,OTN-Global,VR2LANG-BT006-VR2W-119080-2,OTN-GlobalV2LANGVR2LANG-BT006-VR2W-119080-2,VEMCO,VR2W,119080,-16.54419,11.78627,2014-06-16T17:32:00Z,2015-07-17T16:49:00Z,V2LANG,ManmadePlatform,V2LANG_BT006
V2LANG,OTN-Global,VR2LANG-EB002-VR2W-119080-3,OTN-GlobalV2LANGVR2LANG-EB002-VR2W-119080-3,VEMCO,VR2W,119080,-15.629,11.97971,2015-07-24T15:55:00Z,2016-06-25T12:16:00Z,V2LANG,ManmadePlatform,V2LANG_EB002
V2LANG,OTN-Global,V2LANG-TO002-119080-4,OTN-GlobalV2LANGV2LANG-TO002-119080-4,VEMCO,VR2W,119080,-15.79813,11.84564,2016-07-04T17:25:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_TO002
V2LANG,OTN-Global,VR2LANG-BT007-VR2W-119082-1,OTN-GlobalV2LANGVR2LANG-BT007-VR2W-119082-1,VEMCO,VR2W,119082,-16.5442,11.79746667,2013-10-02T12:05:00Z,2014-06-15T11:47:00Z,V2LANG,ManmadePlatform,V2LANG_BT007
V2LANG,OTN-Global,VR2LANG-BT007-VR2W-119082-2,OTN-GlobalV2LANGVR2LANG-BT007-VR2W-119082-2,VEMCO,VR2W,119082,-16.54417,11.79747,2014-06-16T17:36:00Z,2015-07-17T17:15:00Z,V2LANG,ManmadePlatform,V2LANG_BT007
V2LANG,OTN-Global,VR2LANG-F009-VR2W-119082-3,OTN-GlobalV2LANGVR2LANG-F009-VR2W-119082-3,VEMCO,VR2W,119082,-15.58263,12.00842,2015-07-24T14:42:00Z,2016-07-04T14:02:00Z,V2LANG,ManmadePlatform,V2LANG_F009
V2LANG,OTN-Global,V2LANG-F007-119082-4,OTN-GlobalV2LANGV2LANG-F007-119082-4,VEMCO,VR2W,119082,-15.54844,12.01768,2016-07-08T17:15:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_F007
V2LANG,OTN-Global,VR2LANG-BT008-VR2W-119085-1,OTN-GlobalV2LANGVR2LANG-BT008-VR2W-119085-1,VEMCO,VR2W,119085,-16.54418333,11.80493333,2013-10-02T12:15:00Z,2014-06-15T11:03:00Z,V2LANG,ManmadePlatform,V2LANG_BT008
V2LANG,OTN-Global,VR2LANG-BT008-VR2W-119085-2,OTN-GlobalV2LANGVR2LANG-BT008-VR2W-119085-2,VEMCO,VR2W,119085,-16.54419,11.80495,2014-06-16T17:39:00Z,2015-07-17T17:45:00Z,V2LANG,ManmadePlatform,V2LANG_BT008
V2LANG,OTN-Global,VR2LANG-F008-VR2W-119085-3,OTN-GlobalV2LANGVR2LANG-F008-VR2W-119085-3,VEMCO,VR2W,119085,-15.54842,12.00651,2015-07-24T13:38:00Z,2016-06-26T13:35:00Z,V2LANG,ManmadePlatform,V2LANG_F008
V2LANG,OTN-Global,V2LANG-BT012-119085-4,OTN-GlobalV2LANGV2LANG-BT012-119085-4,VEMCO,VR2W,119085,-16.6085,11.80078,2016-07-06T10:34:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT012
V2LANG,OTN-Global,VR2LANG-BT009-VR2W-119092-1,OTN-GlobalV2LANGVR2LANG-BT009-VR2W-119092-1,VEMCO,VR2W,119092,-16.54418333,11.66613333,2013-10-02T10:10:00Z,2014-06-16T14:26:00Z,V2LANG,ManmadePlatform,V2LANG_BT009
V2LANG,OTN-Global,VR2LANG-BT009-VR2W-119092-2,OTN-GlobalV2LANGVR2LANG-BT009-VR2W-119092-2,VEMCO,VR2W,119092,-16.54407,11.6695,2014-06-17T10:20:00Z,2015-07-18T10:03:00Z,V2LANG,ManmadePlatform,V2LANG_BT009
V2LANG,OTN-Global,VR2LANG-F005-VR2W-119092-3,OTN-GlobalV2LANGVR2LANG-F005-VR2W-119092-3,VEMCO,VR2W,119092,-15.50656,12.02303,2015-07-24T13:58:00Z,2016-06-26T12:25:00Z,V2LANG,ManmadePlatform,V2LANG_F005
V2LANG,OTN-Global,V2LANG-BT009-119092-4,OTN-GlobalV2LANGV2LANG-BT009-119092-4,VEMCO,VR2W,119092,-16.54418,11.66613,2016-07-05T15:15:00Z,1900-01-01T00:00:00Z,V2LANG,ManmadePlatform,V2LANG_BT009
V2LANG,OTN-Global,VR2LANG-BT010-VR2W-119093-1,OTN-GlobalV2LANGVR2LANG-BT010-VR2W-119093-1,VEMCO,VR2W,119093,-16.37753333,11.65511667,2013-10-02T10:23:00Z,2014-06-16T14:56:00Z,V2LANG,ManmadePlatform,V2LANG_BT010
